condition,0.01,0.05,0.1,0.25,0.5,1.0
real_only,0.16666666666666666,0.16666666666666666,0.31666666666666665,0.9166666666666666,0.9166666666666666,0.9166666666666666
real_plus_sim,0.16666666666666666,0.3,0.45,0.9166666666666666,0.9166666666666666,0.9166666666666666
